  -19.259599999999999       0.64013677277863235     
  -19.249599999999997       0.62148767926636972     
  -19.239599999999996       0.60368852228129399     
  -19.229599999999994       0.58668816407370528     
  -19.219599999999993       0.57043927795612059     
  -19.209599999999991       0.55489801087799917     
  -19.199599999999990       0.54002368048873262     
  -19.189599999999988       0.52577850270467597     
  -19.179599999999986       0.51212734630756962     
  -19.169599999999985       0.49903751154157594     
  -19.159599999999983       0.48647853005490910     
  -19.149599999999982       0.47442198385829282     
  -19.139599999999980       0.46284134125550469     
  -19.129599999999979       0.45171180794560650     
  -19.119599999999977       0.44101019170930633     
  -19.109599999999975       0.43071477927696045     
  -19.099599999999974       0.42080522413671101     
  -19.089599999999972       0.41126244418251695     
  -19.079599999999971       0.40206852822486355     
  -19.069599999999969       0.39320665049526471     
  -19.059599999999968       0.38466099237040535     
  -19.049599999999966       0.37641667062546186     
  -19.039599999999965       0.36845967159973236     
  -19.029599999999963       0.36077679072256574     
  -19.019599999999961       0.35335557690522434     
  -19.009599999999960       0.34618428135495483     
  -18.999599999999958       0.33925181041280522     
  -18.989599999999957       0.33254768205670859     
  -18.979599999999955       0.32606198574700190     
  -18.969599999999954       0.31978534532319386     
  -18.959599999999952       0.31370888468923674     
  -18.949599999999950       0.30782419604963634     
  -18.939599999999949       0.30212331048145386     
  -18.929599999999947       0.29659867064740747     
  -18.919599999999946       0.29124310547343601     
  -18.909599999999944       0.28604980663035329     
  -18.899599999999943       0.28101230667376087     
  -18.889599999999941       0.27612445870968538     
  -18.879599999999940       0.27138041746509389     
  -18.869599999999938       0.26677462165322041     
  -18.859599999999936       0.26230177753320499     
  -18.849599999999935       0.25795684357227783     
  -18.839599999999933       0.25373501612661969     
  -18.829599999999932       0.24963171606411846     
  -18.819599999999930       0.24564257625872055     
  -18.809599999999929       0.24176342989191191     
  -18.799599999999927       0.23799029950223749     
  -18.789599999999925       0.23431938672859529     
  -18.779599999999924       0.23074706269732861     
  -18.769599999999922       0.22726985900733912     
  -18.759599999999921       0.22388445927097267     
  -18.749599999999919       0.22058769117173979     
  -18.739599999999918       0.21737651900303728     
