  -28.452700000000000       1.64480531050884594E-002
  -28.442699999999999       1.63847001014975208E-002
  -28.432699999999997       1.63218929846399678E-002
  -28.422699999999995       1.62596261918531472E-002
  -28.412699999999994       1.61978942349651177E-002
  -28.402699999999992       1.61366916991162283E-002
  -28.392699999999991       1.60760132416020683E-002
  -28.382699999999989       1.60158535907400437E-002
  -28.372699999999988       1.59562075447536138E-002
  -28.362699999999986       1.58970699706810978E-002
  -28.352699999999984       1.58384358033018396E-002
  -28.342699999999983       1.57803000440825195E-002
  -28.332699999999981       1.57226577601440390E-002
  -28.322699999999980       1.56655040832461949E-002
  -28.312699999999978       1.56088342087909587E-002
  -28.302699999999977       1.55526433948448960E-002
  -28.292699999999975       1.54969269611779630E-002
  -28.282699999999974       1.54416802883199644E-002
  -28.272699999999972       1.53868988166357412E-002
  -28.262699999999970       1.53325780454147062E-002
  -28.252699999999969       1.52787135319780183E-002
  -28.242699999999967       1.52253008908015807E-002
  -28.232699999999966       1.51723357926544164E-002
  -28.222699999999964       1.51198139637530333E-002
  -28.212699999999963       1.50677311849303948E-002
  -28.202699999999961       1.50160832908192449E-002
  -28.192699999999959       1.49648661690509471E-002
  -28.182699999999958       1.49140757594670263E-002
  -28.172699999999956       1.48637080533463185E-002
  -28.162699999999955       1.48137590926444365E-002
  -28.152699999999953       1.47642249692468679E-002
  -28.142699999999952       1.47151018242353930E-002
  -28.132699999999950       1.46663858471662474E-002
  -28.122699999999949       1.46180732753636473E-002
  -28.112699999999947       1.45701603932214489E-002
  -28.102699999999945       1.45226435315197622E-002
  -28.092699999999944       1.44755190667542645E-002
  -28.082699999999942       1.44287834204729886E-002
  -28.072699999999941       1.43824330586284719E-002
  -28.062699999999939       1.43364644909395652E-002
  -28.052699999999938       1.42908742702633085E-002
  -28.042699999999936       1.42456589919794339E-002
  -28.032699999999934       1.42008152933836944E-002
  -28.022699999999933       1.41563398530914087E-002
  -28.012699999999931       1.41122293904533888E-002
  -28.002699999999930       1.40684806649791043E-002
  -27.992699999999928       1.40250904757703316E-002
  -27.982699999999927       1.39820556609654041E-002
  -27.972699999999925       1.39393730971917838E-002
  -27.962699999999924       1.38970396990276933E-002
  -27.952699999999922       1.38550524184735038E-002
  -27.942699999999920       1.38134082444311013E-002
  -27.932699999999919       1.37721042021931670E-002
  -27.922699999999917       1.37311373529385907E-002
  -27.912699999999916       1.36905047932397144E-002
  -27.902699999999914       1.36502036545737074E-002
  -27.892699999999913       1.36102311028465962E-002
  -27.882699999999911       1.35705843379194686E-002
  -27.872699999999909       1.35312605931484035E-002
  -27.862699999999908       1.34922571349271464E-002
  -27.852699999999906       1.34535712622412280E-002
  -27.842699999999905       1.34152003062247890E-002
  -27.832699999999903       1.33771416297296178E-002
  -27.822699999999902       1.33393926268976643E-002
  -27.812699999999900       1.33019507227414915E-002
  -27.802699999999898       1.32648133727316722E-002
  -27.792699999999897       1.32279780623917719E-002
  -27.782699999999895       1.31914423068972744E-002
  -27.772699999999894       1.31552036506838704E-002
  -27.762699999999892       1.31192596670602624E-002
  -27.752699999999891       1.30836079578275106E-002
  -27.742699999999889       1.30482461529048133E-002
  -27.732699999999888       1.30131719099611260E-002
  -27.722699999999886       1.29783829140522212E-002
  -27.712699999999884       1.29438768772640583E-002
  -27.702699999999883       1.29096515383619569E-002
  -27.692699999999881       1.28757046624441342E-002
  -27.682699999999880       1.28420340406022581E-002
  -27.672699999999878       1.28086374895863327E-002
  -27.662699999999877       1.27755128514756636E-002
  -27.652699999999875       1.27426579933538828E-002
  -27.642699999999873       1.27100708069897636E-002
  -27.632699999999872       1.26777492085234159E-002
  -27.622699999999870       1.26456911381561503E-002
  -27.612699999999869       1.26138945598472923E-002
  -27.602699999999867       1.25823574610129472E-002
  -27.592699999999866       1.25510778522315864E-002
  -27.582699999999864       1.25200537669534727E-002
  -27.572699999999863       1.24892832612145191E-002
  -27.562699999999861       1.24587644133544659E-002
  -27.552699999999859       1.24284953237402546E-002
  -27.542699999999858       1.23984741144922330E-002
  -27.532699999999856       1.23686989292154017E-002
  -27.522699999999855       1.23391679327359682E-002
  -27.512699999999853       1.23098793108386579E-002
  -27.502699999999852       1.22808312700116960E-002
  -27.492699999999850       1.22520220371936592E-002
  -27.482699999999848       1.22234498595242408E-002
  -27.472699999999847       1.21951130040998269E-002
  -27.462699999999845       1.21670097577316876E-002
  -27.452699999999844       1.21391384267081192E-002
  -27.442699999999842       1.21114973365608752E-002
  -27.432699999999841       1.20840848318347262E-002
  -27.422699999999839       1.20568992758595603E-002
  -27.412699999999838       1.20299390505279585E-002
  -27.402699999999836       1.20032025560738460E-002
  -27.392699999999834       1.19766882108564149E-002
  -27.382699999999833       1.19503944511458633E-002
  -27.372699999999831       1.19243197309131972E-002
  -27.362699999999830       1.18984625216234079E-002
  -27.352699999999828       1.18728213120298590E-002
  -27.342699999999827       1.18473946079746730E-002
  -27.332699999999825       1.18221809321902138E-002
  -27.322699999999823       1.17971788241033101E-002
  -27.312699999999822       1.17723868396435050E-002
  -27.302699999999820       1.17478035510533829E-002
  -27.292699999999819       1.17234275467024522E-002
  -27.282699999999817       1.16992574309029568E-002
  -27.272699999999816       1.16752918237284838E-002
  -27.262699999999814       1.16515293608362627E-002
  -27.252699999999813       1.16279686932909982E-002
  -27.242699999999811       1.16046084873914646E-002
  -27.232699999999809       1.15814474245008858E-002
  -27.222699999999808       1.15584842008773815E-002
  -27.212699999999806       1.15357175275095855E-002
  -27.202699999999805       1.15131461299531595E-002
  -27.192699999999803       1.14907687481695126E-002
  -27.182699999999802       1.14685841363682730E-002
  -27.172699999999800       1.14465910628503125E-002
  -27.162699999999798       1.14247883098551797E-002
  -27.152699999999797       1.14031746734081316E-002
  -27.142699999999795       1.13817489631716316E-002
  -27.132699999999794       1.13605100022986655E-002
  -27.122699999999792       1.13394566272872286E-002
  -27.112699999999791       1.13185876878370301E-002
  -27.102699999999789       1.12979020467102696E-002
  -27.092699999999788       1.12773985795908346E-002
  -27.082699999999786       1.12570761749503905E-002
  -27.072699999999784       1.12369337339110250E-002
  -27.062699999999783       1.12169701701143477E-002
