  -20.598600000000001       3.05631198240416402E-002
  -20.588600000000000       3.06224747802909397E-002
  -20.578599999999998       3.06820486700352356E-002
  -20.568599999999996       3.07418427356828013E-002
  -20.558599999999995       3.08018582292119703E-002
  -20.548599999999993       3.08620964122631493E-002
  -20.538599999999992       3.09225585562333052E-002
  -20.528599999999990       3.09832459423714998E-002
  -20.518599999999989       3.10441598618755032E-002
  -20.508599999999987       3.11053016159875649E-002
  -20.498599999999985       3.11666725160953048E-002
  -20.488599999999984       3.12282738838316927E-002
  -20.478599999999982       3.12901070511731258E-002
  -20.468599999999981       3.13521733605452990E-002
  -20.458599999999979       3.14144741649239265E-002
  -20.448599999999978       3.14770108279412361E-002
  -20.438599999999976       3.15397847239917567E-002
  -20.428599999999975       3.16027972383376918E-002
  -20.418599999999973       3.16660497672199698E-002
  -20.408599999999971       3.17295437179672749E-002
  -20.398599999999970       3.17932805091053136E-002
  -20.388599999999968       3.18572615704724796E-002
  -20.378599999999967       3.19214883433316388E-002
  -20.368599999999965       3.19859622804854332E-002
  -20.358599999999964       3.20506848463944019E-002
  -20.348599999999962       3.21156575172928532E-002
  -20.338599999999960       3.21808817813118223E-002
  -20.328599999999959       3.22463591385946588E-002
  -20.318599999999957       3.23120911014255566E-002
  -20.308599999999956       3.23780791943501234E-002
  -20.298599999999954       3.24443249543002465E-002
  -20.288599999999953       3.25108299307239820E-002
  -20.278599999999951       3.25775956857124252E-002
  -20.268599999999950       3.26446237941294404E-002
  -20.258599999999948       3.27119158437452137E-002
  -20.248599999999946       3.27794734353679951E-002
  -20.238599999999945       3.28472981829813562E-002
  -20.228599999999943       3.29153917138777299E-002
  -20.218599999999942       3.29837556688022393E-002
  -20.208599999999940       3.30523917020870486E-002
  -20.198599999999939       3.31213014817983639E-002
  -20.188599999999937       3.31904866898765430E-002
  -20.178599999999935       3.32599490222853997E-002
  -20.168599999999934       3.33296901891564912E-002
  -20.158599999999932       3.33997119149407676E-002
  -20.148599999999931       3.34700159385592153E-002
  -20.138599999999929       3.35406040135558248E-002
  -20.128599999999928       3.36114779082525919E-002
  -20.118599999999926       3.36826394059079604E-002
  -20.108599999999925       3.37540903048758334E-002
  -20.098599999999923       3.38258324187652309E-002
  -20.088599999999921       3.38978675766043458E-002
  -20.078599999999920       3.39701976230092836E-002
  -20.068599999999918       3.40428244183452536E-002
  -20.058599999999917       3.41157498389031560E-002
  -20.048599999999915       3.41889757770658040E-002
  -20.038599999999914       3.42625041414881537E-002
  -20.028599999999912       3.43363368572667041E-002
  -20.018599999999910       3.44104758661254520E-002
  -20.008599999999909       3.44849231265915296E-002
  -19.998599999999907       3.45596806141825960E-002
  -19.988599999999906       3.46347503215917035E-002
  -19.978599999999904       3.47101342588727463E-002
  -19.968599999999903       3.47858344536373584E-002
  -19.958599999999901       3.48618529512440753E-002
  -19.948599999999900       3.49381918149937395E-002
  -19.938599999999898       3.50148531263326790E-002
  -19.928599999999896       3.50918389850495768E-002
  -19.918599999999895       3.51691515094817025E-002
  -19.908599999999893       3.52467928367220240E-002
  -19.898599999999892       3.53247651228261392E-002
  -19.888599999999890       3.54030705430283740E-002
  -19.878599999999889       3.54817112919545777E-002
  -19.868599999999887       3.55606895838406906E-002
  -19.858599999999885       3.56400076527543935E-002
  -19.848599999999884       3.57196677528189288E-002
  -19.838599999999882       3.57996721584407165E-002
  -19.828599999999881       3.58800231645389420E-002
  -19.818599999999879       3.59607230867794170E-002
  -19.808599999999878       3.60417742618113351E-002
  -19.798599999999876       3.61231790475079542E-002
  -19.788599999999875       3.62049398232081460E-002
  -19.778599999999873       3.62870589899638996E-002
  -19.768599999999871       3.63695389707907393E-002
  -19.758599999999870       3.64523822109220005E-002
  -19.748599999999868       3.65355911780627651E-002
  -19.738599999999867       3.66191683626536854E-002
  -19.728599999999865       3.67031162781343567E-002
  -19.718599999999864       3.67874374612096600E-002
  -19.708599999999862       3.68721344721249372E-002
  -19.698599999999860       3.69572098949384961E-002
  -19.688599999999859       3.70426663378014137E-002
  -19.678599999999857       3.71285064332441267E-002
  -19.668599999999856       3.72147328384587334E-002
  -19.658599999999854       3.73013482355952150E-002
  -19.648599999999853       3.73883553320549997E-002
  -19.638599999999851       3.74757568607904171E-002
  -19.628599999999850       3.75635555806106830E-002
  -19.618599999999848       3.76517542764894034E-002
  -19.608599999999846       3.77403557598767619E-002
  -19.598599999999845       3.78293628690198128E-002
  -19.588599999999843       3.79187784692818011E-002
  -19.578599999999842       3.80086054534706230E-002
  -19.568599999999840       3.80988467421711219E-002
  -19.558599999999839       3.81895052840779958E-002
  -19.548599999999837       3.82805840563408481E-002
  -19.538599999999835       3.83720860649101533E-002
  -19.528599999999834       3.84640143448876509E-002
  -19.518599999999832       3.85563719608815469E-002
  -19.508599999999831       3.86491620073719580E-002
  -19.498599999999829       3.87423876090745925E-002
  -19.488599999999828       3.88360519213177963E-002
  -19.478599999999826       3.89301581304138805E-002
  -19.468599999999824       3.90247094540512179E-002
  -19.458599999999823       3.91197091416766521E-002
  -19.448599999999821       3.92151604748962740E-002
  -19.438599999999820       3.93110667678739090E-002
  -19.428599999999818       3.94074313677385477E-002
  -19.418599999999817       3.95042576549999025E-002
  -19.408599999999815       3.96015490439652479E-002
  -19.398599999999814       3.96993089831689586E-002
  -19.388599999999812       3.97975409558022492E-002
  -19.378599999999810       3.98962484801538980E-002
  -19.368599999999809       3.99954351100567582E-002
  -19.358599999999807       4.00951044353397429E-002
  -19.348599999999806       4.01952600822888945E-002
  -19.338599999999804       4.02959057141085847E-002
  -19.328599999999803       4.03970450314052598E-002
  -19.318599999999801       4.04986817726618875E-002
  -19.308599999999799       4.06008197147275721E-002
  -19.298599999999798       4.07034626733156352E-002
  -19.288599999999796       4.08066145035091421E-002
  -19.278599999999795       4.09102791002687455E-002
  -19.268599999999793       4.10144603989564538E-002
