    -30.000  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.985  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.970  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.955  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.940  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.925  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.910  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.895  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.880  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.865  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.850  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.835  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.820  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.805  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.790  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.775  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.760  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.745  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.730  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.715  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.700  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.685  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.670  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.655  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.640  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.625  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.610  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.595  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.580  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.565  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.550  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.535  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.520  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.505  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.490  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.475  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.460  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.445  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.430  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.415  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.400  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.385  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.370  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.355  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.340  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.325  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.310  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.295  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.280  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.265  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.250  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.235  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.220  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.205  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.190  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.175  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.160  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.145  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.130  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.115  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.100  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.085  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.070  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.055  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.040  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.025  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -29.010  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.995  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.980  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.965  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.950  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.935  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.920  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.905  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.890  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.875  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.860  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.845  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.830  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.815  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.800  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.785  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.770  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.755  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.740  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.725  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.710  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.695  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.680  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.665  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.650  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.635  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.620  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.605  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.590  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.575  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.560  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.545  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.530  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.515  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.500  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.485  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.470  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.455  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
    -28.440  0.0000E+00  0.0000E+00  0.1800E+02  0.1800E+02
