  -20.000000000000000       1.27241083959920408E-002  1.25453144499096270E-002
  -19.989999999999998       1.28098390491025119E-002  1.26291737864883437E-002
  -19.979999999999997       1.28964888943420633E-002  1.27139256068478836E-002
  -19.969999999999995       1.29840711491318664E-002  1.27995826484019314E-002
  -19.959999999999994       1.30725992697987570E-002  1.28861578770679292E-002
  -19.949999999999992       1.31620869567812358E-002  1.29736644922099423E-002
  -19.939999999999991       1.32525481599665602E-002  1.30621159317035346E-002
  -19.929999999999989       1.33439970841668434E-002  1.31515258771328532E-002
  -19.919999999999987       1.34364481947346175E-002  1.32419082591169069E-002
  -19.909999999999986       1.35299162233228527E-002  1.33332772627747422E-002
  -19.899999999999984       1.36244161737971992E-002  1.34256473333305062E-002
  -19.889999999999983       1.37199633282992107E-002  1.35190331818637547E-002
  -19.879999999999981       1.38165732534686701E-002  1.36134497912068480E-002
  -19.869999999999980       1.39142618068283687E-002  1.37089124219981293E-002
  -19.859999999999978       1.40130451433396492E-002  1.38054366188914528E-002
  -19.849999999999977       1.41129397221271980E-002  1.39030382169298989E-002
  -19.839999999999975       1.42139623133847801E-002  1.40017333480848792E-002
  -19.829999999999973       1.43161300054645557E-002  1.41015384479708170E-002
  -19.819999999999972       1.44194602121533230E-002  1.42024702627347958E-002
  -19.809999999999970       1.45239706801477304E-002  1.43045458561321410E-002
  -19.799999999999969       1.46296794967290377E-002  1.44077826167896706E-002
  -19.789999999999967       1.47366050976421373E-002  1.45121982656618489E-002
  -19.779999999999966       1.48447662751953827E-002  1.46178108636938284E-002
  -19.769999999999964       1.49541821865734424E-002  1.47246388196823064E-002
  -19.759999999999962       1.50648723623840394E-002  1.48327008983587146E-002
  -19.749999999999961       1.51768567154329931E-002  1.49420162286856041E-002
  -19.739999999999959       1.52901555497474261E-002  1.50526043123843205E-002
  -19.729999999999958       1.54047895698448817E-002  1.51644850326944618E-002
  -19.719999999999956       1.55207798902596301E-002  1.52776786633742490E-002
  -19.709999999999955       1.56381480453380815E-002  1.53922058779547288E-002
  -19.699999999999953       1.57569159993033482E-002  1.55080877592424209E-002
  -19.689999999999952       1.58771061566097202E-002  1.56253458090945679E-002
  -19.679999999999950       1.59987413725829059E-002  1.57440019584647907E-002
  -19.669999999999948       1.61218449643654796E-002  1.58640785777325564E-002
  -19.659999999999947       1.62464407221729994E-002  1.59855984873213258E-002
  -19.649999999999945       1.63725529208734281E-002  1.61085849686227120E-002
  -19.639999999999944       1.65002063318959585E-002  1.62330617752248080E-002
  -19.629999999999942       1.66294262354857447E-002  1.63590531444684287E-002
  -19.619999999999941       1.67602384333117548E-002  1.64865838093307647E-002
  -19.609999999999939       1.68926692614421586E-002  1.66156790106507905E-002
  -19.599999999999937       1.70267456036981499E-002  1.67463645097129347E-002
  -19.589999999999936       1.71624949053982012E-002  1.68786666011896437E-002
  -19.579999999999934       1.72999451875077287E-002  1.70126121264691059E-002
  -19.569999999999933       1.74391250612075978E-002  1.71482284873680051E-002
  -19.559999999999931       1.75800637428945687E-002  1.72855436602488491E-002
  -19.549999999999930       1.77227910696278919E-002  1.74245862105560992E-002
  -19.539999999999928       1.78673375150409687E-002  1.75653853077827361E-002
  -19.529999999999927       1.80137342057281637E-002  1.77079707408837675E-002
  -19.519999999999925       1.81620129381310884E-002  1.78523729341485971E-002
  -19.509999999999923       1.83122061959306616E-002  1.79986229635522368E-002
  -19.499999999999922       1.84643471679773775E-002  1.81467525736029173E-002
  -19.489999999999920       1.86184697667630163E-002  1.82967941946945989E-002
  -19.479999999999919       1.87746086474641777E-002  1.84487809609942474E-002
  -19.469999999999917       1.89327992275717429E-002  1.86027467288717094E-002
  -19.459999999999916       1.90930777071327586E-002  1.87587260958984869E-002
  -19.449999999999914       1.92554810896165933E-002  1.89167544204319124E-002
  -19.439999999999912       1.94200472034416760E-002  1.90768678418086306E-002
  -19.429999999999911       1.95868147241727922E-002  1.92391033011614782E-002
  -19.419999999999909       1.97558231974232952E-002  1.94034985628959745E-002
  -19.409999999999908       1.99271130624816967E-002  1.95700922368339247E-002
  -19.399999999999906       2.01007256766923825E-002  1.97389238010595401E-002
  -19.389999999999905       2.02767033406170971E-002  1.99100336254926062E-002
  -19.379999999999903       2.04550893240051344E-002  2.00834629962079181E-002
  -19.369999999999902       2.06359278926040758E-002  2.02592541405349803E-002
  -19.359999999999900       2.08192643358369733E-002  2.04374502529663903E-002
  -19.349999999999898       2.10051449953918314E-002  2.06180955218999429E-002
  -19.339999999999897       2.11936172947358482E-002  2.08012351572559977E-002
  -19.329999999999895       2.13847297696112722E-002  2.09869154189843560E-002
  -19.319999999999894       2.15785320995371503E-002  2.11751836465132286E-002
  -19.309999999999892       2.17750751403566652E-002  2.13660882891678165E-002
  -19.299999999999891       2.19744109578757507E-002  2.15596789375892099E-002
  -19.289999999999889       2.21765928626270759E-002  2.17560063562051431E-002
  -19.279999999999887       2.23816754458099378E-002  2.19551225167792831E-002
  -19.269999999999886       2.25897146164484273E-002  2.21570806330871374E-002
  -19.259999999999884       2.28007676398124526E-002  2.23619351967680145E-002
  -19.249999999999883       2.30148931771569816E-002  2.25697420143802924E-002
  -19.239999999999881       2.32321513268311935E-002  2.27805582457310564E-002
  -19.229999999999880       2.34526036668009606E-002  2.29944424435076858E-002
  -19.219999999999878       2.36763132986584912E-002  2.32114545942782025E-002
  -19.209999999999877       2.39033448931635500E-002  2.34316561609086878E-002
  -19.199999999999875       2.41337647373833925E-002  2.36551101264499478E-002
  -19.189999999999873       2.43676407835025331E-002  2.38818810395628536E-002
  -19.179999999999872       2.46050426993543250E-002  2.41120350615304686E-002
  -19.169999999999870       2.48460419207601861E-002  2.43456400149383717E-002
  -19.159999999999869       2.50907117057455400E-002  2.45827654340690684E-002
  -19.149999999999867       2.53391271907019537E-002  2.48234826171018982E-002
  -19.139999999999866       2.55913654485914743E-002  2.50678646801792103E-002
  -19.129999999999864       2.58475055492627948E-002  2.53159866134178672E-002
  -19.119999999999862       2.61076286219797393E-002  2.55679253389501544E-002
  -19.109999999999861       2.63718179202450699E-002  2.58237597710784632E-002
  -19.099999999999859       2.66401588890305095E-002  2.60835708786240315E-002
  -19.089999999999858       2.69127392344950499E-002  2.63474417495783188E-002
  -19.079999999999856       2.71896489963213174E-002  2.66154576581364329E-002
  -19.069999999999855       2.74709806227640928E-002  2.68877061342233797E-002
  -19.059999999999853       2.77568290485383229E-002  2.71642770356243513E-002
  -19.049999999999851       2.80472917756675148E-002  2.74452626228199673E-002
  -19.039999999999850       2.83424689574199029E-002  2.77307576366502863E-002
  -19.029999999999848       2.86424634854739214E-002  2.80208593789324015E-002
  -19.019999999999847       2.89473810804473930E-002  2.83156677961504712E-002
  -19.009999999999845       2.92573303859503912E-002  2.86152855663694868E-002
  -18.999999999999844       2.95724230663123762E-002  2.89198181895005228E-002
  -18.989999999999842       2.98927739081457158E-002  2.92293740810742053E-002
